date,spot_volume,spot_return,spot_log_return,spot_z30d_return,spot_z30d_logreturn,spot_z30d_price,spot_z30d_volume,spot_z30d_vol_change,spot_z7d_price,spot_z7d_vol_change,ema200,above_ema200,open,high,low,close,prep_volume,quote_volume,taker_buy_volume,taker_buy_quote_volume,prep_normal_return,Z_prep_30d_return,prep_log_return,Z_prep30d_logreturn,prep_7d_rolling_mean,prep_7d_rolling_volatility,z_prep_7d,prep_30d_rolling_mean,prep_30d_rolling_volatility,z_prep_30d,z_prep_volume,prep_volume_change_%,z_prep_30d_volume_change,z_prep_7d_volume_change,taker_sell_volume,buy_share,sell_share,OFI,z_prep_OFI,prep_average_trade_volume_inU,prep_average_trade_volume_inbtc,z_prep_30d_average_trade_inU,funding_mean,funding_first,funding_last,funding_std,z30_funding,z7_funding,funding_sign,sign_changed,funding_streak,daily_funding_sum,cumfund_7d,funding_extreme_pos,funding_extreme_neg
2025-05-24,16782.53129,0.4133591381898505,0.0041250715632717,,,,,,-0.0657050327792027,-1.1278977716195568,98181.05232327712,True,107271.6,109440.2,106836.0,107698.9,165158.758,17895241893.0697,79136.43,8574692907.3595,0.3984282871032807,0.1917340322376259,0.0039763666360808,0.1971050374470005,109255.18571428572,2.078379188822258,-0.8102546980560945,105463.37333333332,1.252464709963606,0.8690918612820631,-0.3645744780424146,-40.90505476580076,-1.308520753952539,-1.0375214786608709,86022.32800000001,0.4791537001022979,0.5208462998977021,-0.0416925997954041,-1.6512908939873183,6303.682961288864,0.0581779477993768,0.8974919812155242,5.317e-05,3.524e-05,7.837e-05,2.246528210372618e-05,,-0.9298008305886136,1,0,19,0.00015951,0.00145716,False,False
2025-05-25,17710.04695,1.152800650990682,0.0114620653391485,,,,,,0.3654140263282711,-8.85493969968206e-05,98288.74523548332,True,107699.0,109285.1,106497.0,108955.9,159465.803,17159184232.0091,76863.251,8270758952.8013,0.0,-0.1117671460824009,0.0,-0.1056279017672929,108502.1857142857,1.6424373058582251,0.2896677368424455,105899.74666666666,1.2292429712693336,1.140351890012725,-0.4901959003006672,0.0,-0.1783981637398375,0.2585815540170388,82602.55200000001,0.4820046025792752,0.5179953974207248,-0.0359907948414495,-1.1416558113173148,5838.977515127822,0.0542634909421787,-0.0577701462102776,6.186e-05,9.794e-05,3.651e-05,3.208988781532276e-05,,-0.3205602404405979,1,0,20,0.0001855799999999,0.00141629,False,False
2025-05-26,14649.11593,0.3950306864350716,0.0039425248895826,,,,,,0.3720320873184336,-0.3218338880895762,98399.6511535382,True,108956.0,110400.0,108616.6,109386.8,146992.22,16103265896.3352,73695.689,8074191754.9952,0.0,-0.1420732865383647,0.0,-0.1358775421023979,108479.24285714285,0.4335864784152568,1.0169878677322626,106254.02,1.2201508004630095,1.131846579096416,-0.6537160135854813,0.0,-0.1393501090964259,0.4955376362552886,73296.531,0.5013577521313712,0.4986422478686287,0.0027155042627424,0.4496165150848664,5799.666099303713,0.0529399316066318,-0.1477707337330443,9.037666666666669e-05,7.331e-05,9.782e-05,1.4820304765197418e-05,,0.999053988876402,1,0,21,0.00027113,0.00154602,False,False
2025-05-27,21276.65635,-0.4538044985511469,-0.0045483731700125,,,,,,-0.1235304651599464,0.8033610330834762,98504.5120375826,True,109386.8,110700.0,107438.0,108889.3,223599.905,24452829099.8677,109504.224,11977737990.2288,0.0,-0.1680796993979681,0.0,-0.1619401177288777,108880.41428571429,0.5082905688277618,0.0157063052433587,106664.02,1.1952537471952909,0.8343055279546113,0.3285883068394244,0.0,-0.1148862679453923,-0.2830100759294812,114095.681,0.4897328735448255,0.5102671264551745,-0.0205342529103489,-0.6121892243348049,6015.018119189279,0.0550021216167285,0.3107546063308807,5.797333333333333e-05,7.65e-05,2.476e-05,2.8827600200733563e-05,,-0.9689723671777242,1,0,22,0.00017392,0.0015524299999999,False,False
2025-05-28,15633.78829,-1.0615103962183348,-0.0106718460844975,,,,,,-0.7202699399098551,-0.5428043756881384,98596.82316158676,True,108889.2,109252.6,106723.9,107723.1,158417.759,17119395349.8769,77490.091,8375382654.4362,0.0,-0.1015126919259431,0.0,-0.0955423033127941,108707.75714285715,0.4704199314803747,-1.3951248849137363,106906.76,1.1982214914429796,0.3160714046015075,-0.4878398973723205,0.0,-0.1240844326446588,-0.0883875690598488,80927.66799999999,0.4891502789153835,0.5108497210846166,-0.021699442169233,-0.6075174760491716,5688.145496031415,0.0526363953826044,-0.3396671062275438,3.597333333333333e-05,3.26e-05,5.368e-05,1.6284192744294492e-05,,-1.5575848257997358,1,0,23,0.0001079199999999,0.00145002,False,False
2025-05-29,19834.70116,-2.033766746104948,-0.0205473253252083,,,,,,-1.819042859143853,0.9083684068421244,98666.40452316302,True,107723.1,108860.0,105054.2,105539.9,213101.255,22850297579.7762,103190.568,11066419508.3205,-2.0266776578097057,-1.674114480869017,-0.0204749653744391,-1.681590408480402,108219.75714285715,0.8360525137126101,-1.9531431369498191,106976.15333333332,1.2548350125386465,-0.5713092872379885,0.1653313206605646,34.518539048390416,0.9193024946394798,1.0051475979019406,109910.687,0.4842325682220876,0.5157674317779124,-0.0315348635558246,-1.024875133308422,5908.086262566465,0.0550986521206392,0.0767920333832113,4.792333333333333e-05,3.186e-05,8.379e-05,3.111768361130586e-05,,-0.7621137565841518,1,0,24,0.00014377,0.0012937899999999,False,False
2025-05-30,23706.49799,-1.5193425498213675,-0.0153100281575464,,,,,,-1.7488646754142951,0.5705347184562057,98719.33064731063,True,105539.9,106266.0,103555.0,103950.0,219701.302,23083176001.5792,106922.492,11234606621.3492,0.0,-0.0121095061657259,0.0,-0.0058641921201329,106187.9,0.8655978400651911,-1.146324353910295,107061.24666666667,1.286922706796939,-1.2858178949617045,0.1790876391821964,0.0,-0.1484058933111281,-0.0655674370218084,112778.81,0.4866720908190157,0.5133279091809843,-0.0266558183619685,-0.7174272053046775,5546.0273759173115,0.0527860392925703,-0.6421967835311884,4.621e-05,2.622e-05,7.392e-05,2.4769362123397525e-05,0.0153858578502108,-0.6255283540257187,1,0,25,0.00013863,0.00118046,False,False
2025-05-31,11289.35922,0.5831583409529939,0.0058146455448111,,,0.154332575246061,-1.1380974689650214,,-1.0769279494499722,-1.545769595635866,98777.76397420307,True,103949.9,104859.3,103032.1,104544.7,103607.84,10771231013.7278,50579.791,5258359962.0428,0.0,-0.0344092724985317,0.0,-0.0281020883905188,105113.1857142857,0.9532031884518204,-0.4291593676548502,107136.74666666666,1.2894733076436289,-1.1188298482769243,-1.3013020760332,0.0,-0.1244728134135365,0.084663877615054,53028.049,0.4881849771214224,0.5118150228785776,-0.0236300457571551,-0.5305864562164505,4955.63033001913,0.0476679177781438,-1.6797531877412206,6.915e-05,8.506e-05,4.687e-05,1.987590752645021e-05,0.5512871873546192,0.6447759231146108,1,0,26,0.00020745,0.0012284,False,False
2025-06-02,13453.98813,1.2105241821831705,0.0120325593533741,0.4732219050786675,0.4836437031740592,0.3761278864442339,-0.8661938831470121,0.2663381112841512,-0.3462618422369752,0.4920877191383382,98848.21398441005,True,105583.3,105900.0,103600.6,105814.3,158252.918,16568774033.5745,78240.684,8191502071.4922,0.2187845994584325,0.0949067949139349,0.0021854561446506,0.1008438813445606,104846.69999999998,0.7767941042707492,1.223943393486803,107311.36000000002,1.2990225802527635,-0.7182729160951434,-0.6569396657233387,62.44357230078676,1.6938647567820215,1.8357478134884635,80012.23400000001,0.4944027888319885,0.5055972111680115,-0.0111944223360229,-0.0316211425763183,5532.508827316688,0.0528425135142445,-0.7219427892398134,3.139333333333333e-05,-6.42e-06,4.467e-05,3.322774493301243e-05,-0.8641700235128928,-0.8183411602590175,1,0,28,9.418e-05,0.00092457,False,False
2025-06-03,13259.52634,-0.4544767948078454,-0.0045551268035746,-0.4177934717508101,-0.4133742806795558,0.2113170661748178,-0.9189086844860156,-0.2352761629489151,-0.3655371425827599,-0.1717690396116904,98913.17593481392,True,105814.4,106775.0,104822.4,105330.1,139216.007,14728115908.7851,69730.139,7376563889.4207,-0.4575941059006161,-0.3711138780752543,-0.0045864427262137,-0.3641780066398943,104816.72857142858,0.7996109132746018,0.6724716711300464,107275.44333333331,1.1592678922466724,-0.9221858338263912,-0.885894020183524,-12.029421789239924,-0.5218136314932003,-0.3329378483096099,69485.86800000002,0.5008773093168805,0.4991226906831195,0.0017546186337609,0.6147939156684311,5649.649281365166,0.0534027311282178,-0.496502726072576,5.1756666666666665e-05,5.005e-05,4.456e-05,8.184560668315272e-06,-0.0992441652899554,0.583253892459751,1,0,29,0.00015527,0.00090592,False,False
2025-06-04,14034.89482,-0.645331248625769,-0.0064742251263659,-0.5447319500891041,-0.5425129284014278,-0.0371770645516474,-0.8471479648382184,-0.059546286204496,-0.5813700822746997,0.2482041735792023,98970.7250299899,True,105330.1,105967.2,104111.7,104641.8,118534.125,12459563151.8403,58621.741,6162868431.131,-0.6534694261184582,-0.5187856009372038,-0.0065561388493316,-0.5119303390175935,104915.55714285714,0.5677102305176392,-0.4075064676946814,107216.58333333331,1.164861569291764,-1.1927996830142524,-1.1127423378456265,-14.85596552126367,-0.5985695396009155,-0.3373069506820861,59912.384,0.4945558167321014,0.5054441832678986,-0.0108883665357971,0.1212738626778839,5592.491951798884,0.0532042040316727,-0.6206688323596304,1.1873333333333334e-05,-1.1e-07,9.62e-06,1.3254442022708213e-05,-1.8051306159207596,-1.5116576805160131,1,0,30,3.562e-05,0.00083362,False,False
2025-06-05,22321.50154,-3.0451534076571196,-0.0309248149110365,-1.6816894784209917,-1.7114239234883195,-1.082735189339313,0.1603437576794524,1.174093444177285,-2.038026249232159,1.418498174898657,98995.9783132736,True,104641.8,105878.3,100305.1,101458.6,246238.674,25426533952.9847,117166.339,12100737396.2756,-3.0419966017404154,-2.2796488402544997,-0.0308922558937549,-2.2932279435198706,104559.64285714286,1.319767643117707,-2.1198865569286793,107080.81666666668,1.2804087609870094,-2.3578139447336404,0.5439043934057102,107.73652650660723,3.0390392611953105,1.7623791259434065,129072.335,0.4758242768964879,0.5241757231035121,-0.0483514462070242,-1.6473229506274476,6171.392957241611,0.0597657400467565,0.5518713290104417,2.7003333333333333e-05,7.4e-07,5.156e-05,2.54529494034254e-05,-1.1784465763560346,-0.5238462746045482,1,0,31,8.101e-05,0.00077086,False,False
2025-06-06,15839.07385,2.7384456186406947,0.0270162096650293,1.2492115510961013,1.251387069991441,-0.3527007071277113,-0.6446602546919205,-0.845359321881809,-0.0293572659857722,-0.8877445378090603,99048.63962358928,True,101458.7,105283.0,101003.4,104240.0,174300.906,18075103218.6038,86445.603,8964620452.0324,2.741413739200027,2.004882214924372,0.0270450993145435,1.9752132910145408,104516.1142857143,1.7528375792955162,-0.1881044118670315,107037.76333333337,1.3831972348739603,-1.1538306857338836,-0.3546695724364541,-29.214650497996107,-0.9504261993160552,-0.890466624395893,87855.30299999999,0.4959561311746711,0.5040438688253289,-0.0080877376506578,0.2791575511874514,6210.895452620949,0.059892587686519,0.6161383166756222,-3.172e-05,-3.491e-05,-2.995e-05,2.7681582324715497e-06,-3.146320652370368,-1.936646751861267,-1,1,1,-9.516e-05,0.00053707,False,True
2025-06-07,8344.93206,1.2117450409652175,0.0120446218481455,0.4590499845683158,0.4691843328623156,-0.017214592889817,-1.4878637755455388,-1.1951216110269476,0.6854901271183323,-1.028293000250819,99113.35116962322,True,104240.1,105878.3,103800.1,105507.5,79833.173,8393331490.526,42203.459,4437639700.7316,1.2159439754412915,0.9014079057807848,0.0120861076201472,0.8984270360086083,104653.65714285716,1.815269404168631,0.5634649365355174,106994.67666666668,1.383628084644508,-0.6093581797090896,-1.46644335865578,-54.1980734167842,-1.5667486217488011,-1.0918760414172106,37629.71399999999,0.5286456420816444,0.4713543579183555,0.0572912841632888,2.9985655947328476,5555.396219544982,0.0528401514915845,-0.6733175816163373,-1.918e-05,-2.89e-05,2.94e-06,1.9203291384551764e-05,-2.3528055017166767,-1.1886818157958017,1,1,1,-5.7539999999999995e-05,0.0002720799999999,False,True
2025-06-08,8048.06305,0.1722845058106381,0.0017213626629398,0.0499847511040793,0.0576475487337182,0.0239619924314932,-1.4392395068780004,-0.1453284382596351,0.6674333441698115,-0.115606294435742,99179.22827241303,True,105507.5,106482.6,104927.4,105676.5,75105.104,7939013396.4349,38745.874,4096542593.3356,0.1601781863848517,0.1344652522632213,0.0016005003795352,0.1404160417061805,104666.97142857144,1.7772991217418186,0.6618774767141985,106957.22333333334,1.3840618977059975,-0.5222656703326563,-1.4130102476294686,-5.922436528985253,-0.2195085087648635,-0.2404515266469985,36359.23,0.515888693796363,0.4841113062036369,0.031777387592726,1.8726629312513117,5679.953779488025,0.0537338203151549,-0.3959602181967513,2.2730000000000004e-05,4.808e-05,-3.602e-05,5.103795156547723e-05,-0.8946085073793969,0.343120991269045,-1,1,1,6.819000000000001e-05,0.00028157,False,False
