entry_time,side,entry_price,exit_time,exit_price,bars_held,pnl_price_usd,funding_usd,fees_usd,pnl_total_usd,exit_reason
2025-07-05 04:00:00+00:00,LONG,107956.98707999999,2025-07-06 00:00:00+00:00,107996.3,5,3.641535491434311,0.9000999999999999,-8.0,-3.4583645085656887,time_long_no_reclaim
2025-07-11 12:00:00+00:00,SHORT,117499.19546,2025-07-12 00:00:00+00:00,117730.0,3,-19.64307407352095,-2.0,-8.0,-29.64307407352095,cap_persist
2025-07-14 04:00:00+00:00,LONG,119062.10766,2025-07-14 16:00:00+00:00,119920.0,3,72.05418725240831,2.0,-8.0,66.05418725240831,time_long_no_reclaim
2025-07-17 12:00:00+00:00,LONG,118317.55877999999,2025-07-18 12:00:00+00:00,117830.0,6,-41.20764365216134,3.0,-8.0,-46.20764365216134,time_long_no_reclaim
2025-07-20 04:00:00+00:00,LONG,117837.96287999999,2025-07-20 20:00:00+00:00,117216.0,4,-52.781197569866656,2.0,-8.0,-58.781197569866656,time_long_no_reclaim
2025-07-22 04:00:00+00:00,LONG,117353.66604,2025-07-25 00:00:00+00:00,115384.6,17,-167.7890522251635,9.0,-8.0,-166.7890522251635,time_long_no_reclaim
2025-07-23 00:00:00+00:00,SHORT,119262.6427,2025-07-23 08:00:00+00:00,118484.8,2,65.22098474344706,-2.0,-8.0,55.22098474344706,time_short
2025-07-24 08:00:00+00:00,LONG,118475.1903,2025-07-24 20:00:00+00:00,118294.3,3,-15.268200839513302,2.0,-8.0,-21.2682008395133,time_long_no_reclaim
2025-07-26 08:00:00+00:00,LONG,117479.29116,2025-07-29 12:00:00+00:00,117345.7,19,-11.371464594389646,10.0,-8.0,-9.371464594389646,time_long_no_reclaim
2025-07-29 00:00:00+00:00,LONG,118073.61,2025-07-29 08:00:00+00:00,118560.0,2,41.19379427799386,2.0,-8.0,35.19379427799386,time_long_no_reclaim
2025-07-31 00:00:00+00:00,LONG,116888.57303999999,2025-07-31 08:00:00+00:00,118330.9,2,123.39332429923911,1.5694,-8.0,116.96272429923911,fresh_low_cont
2025-08-02 00:00:00+00:00,LONG,113301.1557,2025-08-02 08:00:00+00:00,113732.5,2,38.07060019247466,0.5704,-8.0,30.641000192474657,time_long_no_reclaim
2025-08-04 04:00:00+00:00,LONG,114173.63016,2025-08-05 00:00:00+00:00,114215.0,5,3.6234146135161183,1.6732,-8.0,-2.703385386483882,time_long_no_reclaim
2025-08-08 08:00:00+00:00,LONG,116715.53843999999,2025-08-08 12:00:00+00:00,116162.0,1,-47.426285085815366,0.1729,-8.0,-55.25338508581537,fresh_low_cont
2025-08-13 08:00:00+00:00,LONG,119459.8872,2025-08-14 12:00:00+00:00,118185.9,7,-106.64560547149149,4.0,-8.0,-110.64560547149149,time_long_no_reclaim
2025-08-14 04:00:00+00:00,SHORT,123299.23522,2025-08-14 16:00:00+00:00,117889.5,3,438.7484813143838,-2.0,-8.0,428.7484813143838,time_short
2025-08-15 08:00:00+00:00,LONG,118941.88362000001,2025-08-15 16:00:00+00:00,116900.0,2,-171.6706981472982,1.1712,-8.0,-178.4994981472982,time_long_no_reclaim
2025-08-18 00:00:00+00:00,LONG,117550.5054,2025-08-18 08:00:00+00:00,114900.0,2,-225.47800972704258,0.21639999999999998,-8.0,-233.26160972704258,fresh_low_cont
2025-08-20 12:00:00+00:00,LONG,113459.38734,2025-08-21 08:00:00+00:00,113100.2,5,-31.65778948934772,1.3836000000000002,-8.0,-38.27418948934772,time_long_no_reclaim
2025-08-26 04:00:00+00:00,LONG,110086.0128,2025-08-26 08:00:00+00:00,109842.2,1,-22.147482118636262,0.39,-8.0,-29.75748211863626,fresh_low_cont
2025-08-30 00:00:00+00:00,LONG,108177.1311,2025-08-31 08:00:00+00:00,108350.0,8,15.980170507590152,2.7060999999999997,-8.0,10.686270507590152,fresh_low_cont
