bar_time,spot_close,spot_vol,prep_close,perp_vol,funding_rate
2024-05-17 08:00:00+00:00,66218.0,3554.56752,66182.7,26340.98,8.15e-06
2024-05-17 12:00:00+00:00,67195.1,7892.28774,67170.0,76890.366,8.15e-06
2024-05-17 16:00:00+00:00,67047.99,5023.34456,67007.5,42405.702,-2.98e-06
2024-05-17 20:00:00+00:00,67024.0,1840.5201,66980.0,11962.696,-2.98e-06
2024-05-18 00:00:00+00:00,66945.05,2481.3965,66918.9,14987.935,6.28e-06
2024-05-18 04:00:00+00:00,66887.0,2081.50495,66854.1,15843.297,6.28e-06
2024-05-18 08:00:00+00:00,67190.82,3570.27427,67152.4,19628.857,8.012e-05
2024-05-18 12:00:00+00:00,66823.63,3512.39354,66781.4,27767.746,8.012e-05
2024-05-18 16:00:00+00:00,66912.62,1415.23897,66881.7,10585.364,-7.92e-06
2024-05-18 20:00:00+00:00,66915.2,1380.44951,66884.9,8118.349,-7.92e-06
2024-05-19 00:00:00+00:00,67170.21,1968.76906,67133.0,12471.395,3.339e-05
2024-05-19 04:00:00+00:00,67324.44,1770.85016,67295.0,13650.417,3.339e-05
2024-05-19 08:00:00+00:00,67330.0,4156.529,67303.3,41565.229,5.21e-05
2024-05-19 12:00:00+00:00,66889.88,3575.96349,66863.0,29635.182,5.21e-05
2024-05-19 16:00:00+00:00,66034.01,4551.01267,66002.9,36476.631,4.779e-05
2024-05-19 20:00:00+00:00,66274.01,2002.17971,66239.4,14371.496,4.779e-05
2024-05-20 00:00:00+00:00,66675.22,2810.74639,66643.1,22106.058,5.607e-05
2024-05-20 04:00:00+00:00,66825.14,4518.75286,66788.9,41557.498,5.607e-05
2024-05-20 08:00:00+00:00,66994.2,3926.45606,66974.0,28761.148,2.479e-05
2024-05-20 12:00:00+00:00,67419.99,5810.8034,67382.1,40610.395,2.479e-05
2024-05-20 16:00:00+00:00,69999.99,16377.91082,69996.4,129693.909,2.552e-05
2024-05-20 20:00:00+00:00,71446.62,17372.03157,71466.5,103299.07,2.552e-05
2024-05-21 00:00:00+00:00,71284.0,13088.39015,71323.8,63389.213,0.0001
2024-05-21 04:00:00+00:00,70878.29,6601.84071,70926.4,25693.491,0.0001
2024-05-21 08:00:00+00:00,71130.0,7293.08407,71163.0,30042.772,0.00010517
2024-05-21 12:00:00+00:00,69826.99,11191.26336,69874.9,75217.839,0.00010517
2024-05-21 16:00:00+00:00,69285.99,7682.81292,69317.7,46218.311,0.0001
2024-05-21 20:00:00+00:00,70148.34,3750.04239,70168.8,23112.701,0.0001
2024-05-22 00:00:00+00:00,69955.72,3712.34798,70002.0,19590.336,0.0001
2024-05-22 04:00:00+00:00,69715.0,3561.58064,69759.6,29964.805,0.0001
2024-05-22 08:00:00+00:00,69736.13,3338.95553,69770.3,21713.431,0.00015759
2024-05-22 12:00:00+00:00,70455.9,6115.43217,70485.7,52886.213,0.00015759
2024-05-22 16:00:00+00:00,69637.47,6273.89945,69668.0,41621.447,0.0001
2024-05-22 20:00:00+00:00,69166.62,4670.96449,69219.1,28384.262,0.0001
2024-05-23 00:00:00+00:00,69446.14,2519.07727,69483.2,16149.719,0.0001
2024-05-23 04:00:00+00:00,69734.04,2641.29925,69770.6,16494.618,0.0001
2024-05-23 08:00:00+00:00,69982.72,3721.08269,70019.5,24326.937,0.0001
2024-05-23 12:00:00+00:00,68076.0,12779.86105,68103.0,114331.673,0.0001
2024-05-23 16:00:00+00:00,67199.98,6871.2151,67239.0,54734.54,0.0001
2024-05-23 20:00:00+00:00,67969.65,11980.63838,67999.9,74056.135,0.0001
2024-05-24 00:00:00+00:00,67891.83,3527.41135,67905.8,18229.102,0.0001
2024-05-24 04:00:00+00:00,67155.93,5910.48089,67191.2,36724.606,0.0001
2024-05-24 08:00:00+00:00,67349.99,3483.32864,67383.4,25954.913,0.0001
2024-05-24 12:00:00+00:00,68326.46,7204.20269,68340.2,47961.276,0.0001
2024-05-24 16:00:00+00:00,69115.98,6124.27945,69127.4,42690.151,0.0001
2024-05-24 20:00:00+00:00,68549.99,1846.13362,68584.1,15121.034,0.0001
2024-05-25 00:00:00+00:00,68757.85,1641.62583,68772.5,13021.059,0.0001
2024-05-25 04:00:00+00:00,68753.92,1418.86107,68775.0,8126.279,0.0001
2024-05-25 08:00:00+00:00,69104.67,3074.05389,69112.5,25426.221,0.0001
2024-05-25 12:00:00+00:00,68930.4,3361.6813,68949.1,21348.654,0.0001
2024-05-25 16:00:00+00:00,69155.32,1460.29445,69167.0,10058.168,0.0001
2024-05-25 20:00:00+00:00,69290.57,1173.87764,69314.4,7133.224,0.0001
2024-05-26 00:00:00+00:00,69073.62,1604.1616,69093.2,10244.257,0.0001
2024-05-26 04:00:00+00:00,69340.15,1384.96206,69359.2,9813.627,0.0001
2024-05-26 08:00:00+00:00,69134.91,2431.33857,69160.3,15909.255,0.0001
2024-05-26 12:00:00+00:00,68847.99,2691.07965,68864.6,21942.125,0.0001
2024-05-26 16:00:00+00:00,68903.54,1856.42507,68925.4,11186.901,0.0001
2024-05-26 20:00:00+00:00,68507.67,1904.15102,68524.3,14973.659,0.0001
2024-05-27 00:00:00+00:00,68873.43,3075.08732,68900.6,19327.66,0.0001
2024-05-27 04:00:00+00:00,68643.36,2593.08429,68661.1,19042.524,0.0001
2024-05-27 08:00:00+00:00,68434.26,2936.86739,68462.9,19439.727,0.0001
2024-05-27 12:00:00+00:00,70373.85,7055.83517,70421.5,55134.676,0.0001
2024-05-27 16:00:00+00:00,69260.01,5008.7635,69298.0,39677.011,0.0001
2024-05-27 20:00:00+00:00,69436.43,2467.2897,69461.6,17669.758,0.0001
2024-05-28 00:00:00+00:00,68050.3,6835.12436,68070.0,54544.602,0.0001
2024-05-28 04:00:00+00:00,67694.0,4924.25467,67712.0,29822.671,0.0001
2024-05-28 08:00:00+00:00,68389.87,5753.28941,68411.3,40291.196,0.0001
2024-05-28 12:00:00+00:00,68374.08,7315.8352,68399.7,46982.297,0.0001
2024-05-28 16:00:00+00:00,68424.29,5785.87242,68466.5,41587.464,0.0001
2024-05-28 20:00:00+00:00,68398.39,2008.59436,68440.5,14610.21,0.0001
2024-05-29 00:00:00+00:00,68829.42,2939.72633,68862.1,18567.902,0.0001
2024-05-29 04:00:00+00:00,67946.9,3436.4985,67993.6,21732.935,0.0001
2024-05-29 08:00:00+00:00,67763.59,3936.67261,67816.9,25758.932,0.0001
2024-05-29 12:00:00+00:00,67379.13,7094.29394,67421.0,51076.169,0.0001
2024-05-29 16:00:00+00:00,67266.78,3771.18556,67315.9,26538.879,0.00012558
2024-05-29 20:00:00+00:00,67652.42,1981.45455,67686.7,14561.782,0.00012558
2024-05-30 00:00:00+00:00,68118.2,2683.70027,68156.0,18064.349,0.0001
2024-05-30 04:00:00+00:00,67584.56,4433.93438,67627.8,29978.701,0.0001
2024-05-30 08:00:00+00:00,67817.01,4585.8536,67855.7,33978.605,0.0001
2024-05-30 12:00:00+00:00,68530.76,7062.79888,68566.4,47275.223,0.0001
2024-05-30 16:00:00+00:00,68653.02,7037.66907,68705.0,45336.979,0.0001
2024-05-30 20:00:00+00:00,68352.17,2674.2622,68402.5,19940.042,0.0001
2024-05-31 00:00:00+00:00,68535.81,2131.97288,68574.0,16008.269,0.00014599
2024-05-31 04:00:00+00:00,68174.99,2754.48155,68226.1,15093.349,0.00014599
2024-05-31 08:00:00+00:00,68349.73,3296.46239,68387.8,23284.141,0.00012268
2024-05-31 12:00:00+00:00,67215.58,9839.14106,67252.7,74910.649,0.00012268
2024-05-31 16:00:00+00:00,67681.0,6363.51811,67719.9,50702.718,0.0001
2024-05-31 20:00:00+00:00,67540.01,2304.74585,67577.9,15752.626,0.0001
2024-06-01 00:00:00+00:00,67715.31,1777.35139,67749.9,11203.855,0.0001
2024-06-01 04:00:00+00:00,67632.08,1250.73388,67677.9,8158.758,0.0001
2024-06-01 08:00:00+00:00,67660.57,1293.15334,67704.0,6444.213,0.0001
2024-06-01 12:00:00+00:00,67691.28,1527.99394,67728.2,9973.997,0.0001
2024-06-01 16:00:00+00:00,67753.76,1933.67458,67779.7,9329.853,0.0001025
2024-06-01 20:00:00+00:00,67766.85,1054.7542,67799.2,5832.382,0.0001025
2024-06-02 00:00:00+00:00,67789.47,1287.2317,67826.1,7225.374,0.0001
2024-06-02 04:00:00+00:00,67721.0,1056.53192,67743.0,4961.302,0.0001
2024-06-02 08:00:00+00:00,68251.52,2959.02252,68284.1,23005.4,0.0001
2024-06-02 12:00:00+00:00,68142.17,4215.16637,68189.8,30389.939,0.0001
2024-06-02 16:00:00+00:00,67736.95,4668.17947,67765.3,27950.08,0.0001
2024-06-02 20:00:00+00:00,67765.63,1240.19331,67805.9,8662.623,0.0001
2024-06-03 00:00:00+00:00,68382.81,3808.91033,68435.9,31790.13,0.0001
2024-06-03 04:00:00+00:00,68906.7,5525.34568,68949.9,35589.902,0.0001
2024-06-03 08:00:00+00:00,69080.0,3826.91777,69125.5,23842.964,0.00014135
2024-06-03 12:00:00+00:00,69615.28,10231.02887,69650.0,89848.981,0.00014135
2024-06-03 16:00:00+00:00,69204.0,3716.39069,69257.2,29783.92,0.0001
2024-06-03 20:00:00+00:00,68809.9,2524.78066,68851.4,16821.033,0.0001
2024-06-04 00:00:00+00:00,69170.22,2195.99092,69199.1,16706.647,0.00012008
2024-06-04 04:00:00+00:00,69013.63,2550.75405,69054.7,18637.534,0.00012008
2024-06-04 08:00:00+00:00,68955.85,3143.28299,68992.8,23575.146,0.0001
2024-06-04 12:00:00+00:00,70445.0,10001.68378,70492.0,78555.551,0.0001
2024-06-04 16:00:00+00:00,70423.6,9252.35453,70459.0,62356.225,0.0001
2024-06-04 20:00:00+00:00,70537.84,2475.71862,70580.0,16268.913,0.0001
2024-06-05 00:00:00+00:00,70947.58,4747.42504,70994.0,32305.489,0.0001
2024-06-05 04:00:00+00:00,71200.0,4692.49958,71244.1,29151.109,0.0001
2024-06-05 08:00:00+00:00,70971.71,3455.32686,71008.4,21436.375,0.00016387
2024-06-05 12:00:00+00:00,71580.0,7724.60004,71625.1,64897.043,0.00016387
2024-06-05 16:00:00+00:00,71279.95,5604.75987,71314.8,40647.493,0.00013226
2024-06-05 20:00:00+00:00,71108.0,2478.56943,71133.3,15554.525,0.00013226
2024-06-06 00:00:00+00:00,71050.0,1838.31631,71087.8,11201.699,0.0001
2024-06-06 04:00:00+00:00,71021.47,2441.77446,71077.3,16751.841,0.0001
2024-06-06 08:00:00+00:00,71170.01,2311.02713,71219.2,13937.128,0.00010438
2024-06-06 12:00:00+00:00,71300.0,6417.45132,71334.3,51402.285,0.00010438
2024-06-06 16:00:00+00:00,70479.49,5514.55376,70526.1,39348.23,0.0001177
2024-06-06 20:00:00+00:00,70799.06,3318.88151,70830.0,25842.381,0.0001177
2024-06-07 00:00:00+00:00,70989.68,1822.51982,71032.9,13995.944,0.0001
2024-06-07 04:00:00+00:00,71110.0,4173.52745,71147.9,24968.269,0.0001
2024-06-07 08:00:00+00:00,71699.99,3176.10664,71750.0,22121.625,0.0001
2024-06-07 12:00:00+00:00,71111.54,9856.47926,71150.0,100822.73,0.0001
2024-06-07 16:00:00+00:00,69255.0,13917.20632,69287.2,118519.869,0.00010166
2024-06-07 20:00:00+00:00,69355.6,2652.61096,69377.0,18983.933,0.00010166
2024-06-08 00:00:00+00:00,69432.0,1791.64307,69454.6,11099.128,0.0001
2024-06-08 04:00:00+00:00,69582.2,1721.33097,69612.5,11997.931,0.0001
2024-06-08 08:00:00+00:00,69365.93,1625.99373,69404.5,10018.737,0.0001
2024-06-08 12:00:00+00:00,69430.01,2118.57239,69462.1,17084.533,0.0001
2024-06-08 16:00:00+00:00,69460.01,1578.06404,69486.6,8497.079,0.0001
2024-06-08 20:00:00+00:00,69310.46,938.22547,69346.5,7042.449,0.0001
2024-06-09 00:00:00+00:00,69259.38,1184.61971,69300.9,9319.249,0.0001
2024-06-09 04:00:00+00:00,69295.64,1031.53735,69331.9,6332.455,0.0001
2024-06-09 08:00:00+00:00,69367.69,869.09305,69400.6,5060.355,0.0001
2024-06-09 12:00:00+00:00,69508.64,3778.30362,69530.1,27852.187,0.0001
2024-06-09 16:00:00+00:00,69710.26,1982.06406,69742.6,12632.597,0.0001
2024-06-09 20:00:00+00:00,69648.14,1044.9493,69667.1,6827.257,0.0001
2024-06-10 00:00:00+00:00,69613.2,1986.09511,69637.3,11282.926,0.0001
2024-06-10 04:00:00+00:00,69303.99,2111.8604,69325.3,16614.917,0.0001
2024-06-10 08:00:00+00:00,69473.89,2217.29737,69506.7,17219.526,0.0001
2024-06-10 12:00:00+00:00,70066.12,4204.58568,70090.9,38901.997,0.0001
2024-06-10 16:00:00+00:00,69490.8,4296.16146,69524.2,28832.938,0.0001
2024-06-10 20:00:00+00:00,69540.0,2306.66939,69558.7,14529.3,0.0001
2024-06-11 00:00:00+00:00,68464.0,8068.669,68472.3,62972.141,0.0001
2024-06-11 04:00:00+00:00,67570.18,7797.79833,67582.0,54397.426,0.0001
2024-06-11 08:00:00+00:00,66890.01,7282.49886,66919.6,60250.278,0.0001
2024-06-11 12:00:00+00:00,66244.48,9349.62363,66266.0,69766.471,0.0001
2024-06-11 16:00:00+00:00,67407.01,6551.1506,67420.6,47244.306,0.0001
2024-06-11 20:00:00+00:00,67314.24,2386.27546,67320.7,17354.32,0.0001
2024-06-12 00:00:00+00:00,67407.0,2922.2534,67413.0,21465.281,0.0001
2024-06-12 04:00:00+00:00,67453.63,2712.51803,67449.4,15864.818,0.0001
2024-06-12 08:00:00+00:00,67778.43,3358.7204,67789.9,27553.384,0.0001
2024-06-12 12:00:00+00:00,69734.0,12403.63584,69738.0,109560.362,0.0001
2024-06-12 16:00:00+00:00,67532.92,11888.022,67523.2,123012.215,0.0001
2024-06-12 20:00:00+00:00,68263.99,3890.17389,68270.3,32462.4,0.0001
2024-06-13 00:00:00+00:00,67474.94,5168.64979,67471.1,38476.862,0.0001
2024-06-13 04:00:00+00:00,67724.81,2963.75859,67724.9,20772.849,0.0001
2024-06-13 08:00:00+00:00,67739.99,3762.21969,67744.6,32346.314,0.0001
2024-06-13 12:00:00+00:00,66470.01,10171.91317,66464.4,104087.192,0.0001
2024-06-13 16:00:00+00:00,66604.01,5091.83328,66620.8,39352.706,0.0001
2024-06-13 20:00:00+00:00,66773.01,1921.18119,66786.9,13319.538,0.0001
2024-06-14 00:00:00+00:00,66744.0,2704.93799,66749.7,21110.955,0.0001
2024-06-14 04:00:00+00:00,66904.98,2943.04425,66906.2,20208.27,0.0001
2024-06-14 08:00:00+00:00,67036.0,3383.9336,67034.2,20074.503,0.0001
2024-06-14 12:00:00+00:00,66392.0,5730.45832,66380.0,52927.484,0.0001
2024-06-14 16:00:00+00:00,65520.02,9683.77753,65514.9,90887.381,0.0001
2024-06-14 20:00:00+00:00,66043.99,3962.03628,66039.7,34202.638,0.0001
2024-06-15 00:00:00+00:00,66267.87,2008.24903,66266.0,10504.153,0.0001
2024-06-15 04:00:00+00:00,66076.99,2891.47187,66082.6,16019.55,0.0001
2024-06-15 08:00:00+00:00,66319.95,1493.77779,66305.2,11031.847,0.0001
2024-06-15 12:00:00+00:00,66316.02,2100.54737,66311.9,12929.953,0.0001
2024-06-15 16:00:00+00:00,66154.7,1431.64709,66144.2,9737.092,0.0001
2024-06-15 20:00:00+00:00,66228.25,1526.10927,66213.7,12201.16,0.0001
2024-06-16 00:00:00+00:00,66146.0,790.58916,66129.6,7207.515,0.0001
2024-06-16 04:00:00+00:00,66266.3,1179.96721,66249.4,9128.799,0.0001
2024-06-16 08:00:00+00:00,66492.83,2395.77885,66471.4,21366.022,0.0001
2024-06-16 12:00:00+00:00,66712.8,1854.32659,66690.4,16369.949,0.0001
2024-06-16 16:00:00+00:00,66562.52,1140.46531,66542.5,9484.899,0.0001
2024-06-16 20:00:00+00:00,66676.87,2031.39511,66653.6,16804.367,0.0001
2024-06-17 00:00:00+00:00,66222.0,3307.38167,66200.0,26541.924,0.0001
2024-06-17 04:00:00+00:00,66172.0,2843.05342,66147.3,25463.109,0.0001
2024-06-17 08:00:00+00:00,65817.2,4095.43003,65791.8,38859.894,0.0001
2024-06-17 12:00:00+00:00,65368.0,5353.73577,65341.9,50595.447,0.0001
2024-06-17 16:00:00+00:00,66691.99,8280.08295,66661.4,79723.99,0.0001
2024-06-17 20:00:00+00:00,66504.33,3506.48467,66472.1,27236.423,0.0001
2024-06-18 00:00:00+00:00,65500.0,11041.36558,65474.9,89800.947,0.0001
2024-06-18 04:00:00+00:00,65672.51,4340.32865,65646.4,30746.917,0.0001
2024-06-18 08:00:00+00:00,65366.0,3732.15562,65339.2,24625.538,8.236e-05
2024-06-18 12:00:00+00:00,64706.0,11395.51177,64676.8,108649.661,8.236e-05
2024-06-18 16:00:00+00:00,64412.19,6974.9316,64400.0,48259.975,0.0001
2024-06-18 20:00:00+00:00,65175.32,4865.80922,65150.0,33476.356,0.0001
2024-06-19 00:00:00+00:00,65404.0,5262.16662,65377.1,37949.606,0.0001
2024-06-19 04:00:00+00:00,65326.89,3599.20908,65295.0,25799.918,0.0001
2024-06-19 08:00:00+00:00,65210.0,3851.72512,65181.9,28912.285,4.127e-05
2024-06-19 12:00:00+00:00,64922.0,3230.69752,64895.0,27082.482,4.127e-05
2024-06-19 16:00:00+00:00,64882.01,2587.30051,64851.3,17320.406,2.967e-05
2024-06-19 20:00:00+00:00,64974.37,1529.69691,64933.6,12967.972,2.967e-05
2024-06-20 00:00:00+00:00,65189.99,2764.12678,65156.0,19929.713,3.934e-05
2024-06-20 04:00:00+00:00,65858.84,3218.48909,65831.4,34653.264,3.934e-05
2024-06-20 08:00:00+00:00,66169.85,3716.69714,66150.0,37258.526,5.953e-05
2024-06-20 12:00:00+00:00,64831.23,7331.76705,64794.4,82670.424,5.953e-05
2024-06-20 16:00:00+00:00,65050.0,5208.45123,65032.9,37216.049,6.879e-05
2024-06-20 20:00:00+00:00,64869.99,2025.75902,64854.0,9226.7,6.879e-05
2024-06-21 00:00:00+00:00,64506.14,3151.09938,64473.4,23077.355,3.344e-05
2024-06-21 04:00:00+00:00,64201.63,3017.09525,64179.4,23004.106,3.344e-05
2024-06-21 08:00:00+00:00,63770.0,6116.25686,63745.5,57148.359,7.328e-05
2024-06-21 12:00:00+00:00,63732.02,7918.52722,63716.9,60362.492,7.328e-05
2024-06-21 16:00:00+00:00,64232.01,4035.76865,64207.5,29552.67,0.0001
2024-06-21 20:00:00+00:00,64143.56,1754.81706,64124.0,16964.619,0.0001
2024-06-22 00:00:00+00:00,64327.45,1615.03389,64297.2,10320.946,0.0001
2024-06-22 04:00:00+00:00,64520.0,2121.70614,64490.1,13520.233,0.0001
2024-06-22 08:00:00+00:00,64265.26,1376.34835,64245.0,13671.968,4.146e-05
2024-06-22 12:00:00+00:00,64307.08,930.39133,64283.4,7200.476,4.146e-05
2024-06-22 16:00:00+00:00,64295.01,729.0975,64270.9,4989.552,0.0001
2024-06-22 20:00:00+00:00,64262.01,536.37821,64240.0,4152.687,0.0001
2024-06-23 00:00:00+00:00,64416.14,1222.9115,64389.0,9294.674,0.0001
2024-06-23 04:00:00+00:00,64415.27,526.41413,64390.0,4545.853,0.0001
2024-06-23 08:00:00+00:00,64341.45,945.7319,64310.7,7086.881,2.307e-05
2024-06-23 12:00:00+00:00,64094.0,1383.12991,64071.8,12474.652,2.307e-05
2024-06-23 16:00:00+00:00,64149.78,1430.37834,64128.7,10422.264,4.676e-05
2024-06-23 20:00:00+00:00,63210.01,2715.88869,63194.9,28227.969,4.676e-05
2024-06-24 00:00:00+00:00,62862.0,4626.61921,62840.1,43033.616,9.534e-05
2024-06-24 04:00:00+00:00,62456.0,5068.08372,62433.6,49460.025,9.534e-05
2024-06-24 08:00:00+00:00,61291.95,12136.79401,61257.3,110919.968,0.0001
2024-06-24 12:00:00+00:00,60843.99,5796.95477,60823.2,52488.693,0.0001
2024-06-24 16:00:00+00:00,59306.72,16409.89475,59294.7,120813.039,7.488e-05
2024-06-24 20:00:00+00:00,60293.3,8123.00768,60273.6,69187.843,7.488e-05
2024-06-25 00:00:00+00:00,61302.59,4817.65654,61271.1,41969.855,7.447e-05
2024-06-25 04:00:00+00:00,60685.16,4078.38689,60660.8,33185.269,7.447e-05
2024-06-25 08:00:00+00:00,61187.64,4679.07209,61170.7,34675.875,5.949e-05
2024-06-25 12:00:00+00:00,61810.0,8735.80046,61776.0,76703.109,5.949e-05
2024-06-25 16:00:00+00:00,61975.46,6527.99194,61957.9,63812.457,7.752e-05
2024-06-25 20:00:00+00:00,61806.01,2350.33569,61777.8,14300.752,7.752e-05
2024-06-26 00:00:00+00:00,61936.07,3538.82122,61910.4,22735.968,0.0001
2024-06-26 04:00:00+00:00,61720.02,3492.11682,61705.3,19736.078,0.0001
2024-06-26 08:00:00+00:00,61445.26,3493.404,61427.2,26889.266,0.0001
2024-06-26 12:00:00+00:00,61467.86,4713.90642,61453.2,38176.787,0.0001
2024-06-26 16:00:00+00:00,61000.01,5015.68985,60991.0,47290.709,0.0001
2024-06-26 20:00:00+00:00,60864.99,2231.72632,60860.1,15772.372,0.0001
2024-06-27 00:00:00+00:00,61037.31,2391.00432,61027.1,16213.431,0.0001
2024-06-27 04:00:00+00:00,60794.01,2714.73648,60786.4,16884.46,0.0001
2024-06-27 08:00:00+00:00,61196.02,2628.05752,61188.5,24181.569,0.0001
2024-06-27 12:00:00+00:00,61576.0,6247.05892,61570.5,67990.828,0.0001
2024-06-27 16:00:00+00:00,61450.0,2557.37367,61445.9,24189.502,0.0001
2024-06-27 20:00:00+00:00,61706.47,1806.0554,61682.0,10712.692,0.0001
2024-06-28 00:00:00+00:00,61828.17,3950.34413,61803.0,27120.72,0.0001
2024-06-28 04:00:00+00:00,61350.01,2679.62058,61317.9,20978.587,0.0001
2024-06-28 08:00:00+00:00,61690.0,3397.52649,61671.5,21252.752,0.0001
2024-06-28 12:00:00+00:00,61062.01,7645.83227,61039.9,69596.468,0.0001
2024-06-28 16:00:00+00:00,60123.73,5131.47495,60132.2,40681.247,0.0001
2024-06-28 20:00:00+00:00,60427.84,2016.39413,60429.8,15878.351,0.0001
2024-06-29 00:00:00+00:00,60762.0,3105.17344,60760.1,25192.132,0.0001
2024-06-29 04:00:00+00:00,61052.3,1662.89798,61049.8,12412.104,0.0001
2024-06-29 08:00:00+00:00,61102.33,2290.41854,61111.0,15840.048,0.0001
2024-06-29 12:00:00+00:00,61106.0,1996.83297,61107.9,12366.272,0.0001
2024-06-29 16:00:00+00:00,61057.39,1250.42383,61056.5,6981.263,0.0001
2024-06-29 20:00:00+00:00,60986.68,1203.81228,60982.4,6888.47,0.0001
2024-06-30 00:00:00+00:00,60898.32,1806.11748,60898.2,11400.085,0.0001
2024-06-30 04:00:00+00:00,61528.01,3143.78973,61533.6,30029.87,0.0001
2024-06-30 08:00:00+00:00,61560.0,2353.60654,61555.6,17926.412,0.0001
2024-06-30 12:00:00+00:00,61717.9,2664.88075,61722.4,25442.248,0.0001
2024-06-30 16:00:00+00:00,62026.83,2493.15916,62016.8,21477.736,0.0001
2024-06-30 20:00:00+00:00,62772.01,4864.7477,62766.0,41501.564,0.0001
2024-07-01 00:00:00+00:00,63437.69,6859.32328,63416.4,49753.74,0.0001
2024-07-01 04:00:00+00:00,63277.84,1948.86897,63265.5,13560.88,0.0001
2024-07-01 08:00:00+00:00,62662.09,3745.11478,62657.9,26439.402,0.0001
2024-07-01 12:00:00+00:00,63132.9,4514.7061,63119.9,40119.806,0.0001
2024-07-01 16:00:00+00:00,63226.78,5479.95754,63207.6,46436.922,0.0001
2024-07-01 20:00:00+00:00,62899.99,1999.13471,62883.6,17627.188,0.0001
2024-07-02 00:00:00+00:00,63138.67,1678.91798,63115.7,14302.825,0.0001
2024-07-02 04:00:00+00:00,62629.99,2518.53154,62617.9,19063.833,0.0001
2024-07-02 08:00:00+00:00,62832.01,4139.03014,62823.3,26473.226,0.0001
2024-07-02 12:00:00+00:00,61948.08,5966.58949,61945.0,63689.49,0.0001
2024-07-02 16:00:00+00:00,61939.1,2841.63377,61944.0,29330.932,0.0001
2024-07-02 20:00:00+00:00,62135.47,1428.41583,62123.6,10240.937,0.0001
2024-07-03 00:00:00+00:00,60987.99,5145.57685,60983.5,55575.397,0.0001
2024-07-03 04:00:00+00:00,60870.01,2356.603,60859.9,23185.153,0.0001
2024-07-03 08:00:00+00:00,60386.01,8846.07874,60384.9,81025.116,0.0001
2024-07-03 12:00:00+00:00,60186.25,7199.97498,60176.1,66329.351,0.0001
2024-07-03 16:00:00+00:00,59671.1,4933.93774,59661.2,38404.269,0.0001
2024-07-03 20:00:00+00:00,60208.58,3677.93996,60208.0,30783.979,0.0001
2024-07-04 00:00:00+00:00,59102.0,13491.78125,59092.4,99276.085,0.0001
2024-07-04 04:00:00+00:00,58219.99,4995.15301,58214.0,46231.188,0.0001
2024-07-04 08:00:00+00:00,57761.94,13240.07067,57748.4,97863.329,0.0001
2024-07-04 12:00:00+00:00,58140.0,12117.63525,58137.6,110723.819,0.0001
2024-07-04 16:00:00+00:00,58283.62,5009.28193,58267.0,42553.649,0.0001
2024-07-04 20:00:00+00:00,57050.01,5714.85065,57045.9,49008.207,0.0001
2024-07-05 00:00:00+00:00,55227.99,18842.91117,55214.6,163719.762,0.0001
2024-07-05 04:00:00+00:00,54415.05,18348.50944,54389.4,128635.582,0.0001
2024-07-05 08:00:00+00:00,55486.5,14058.05864,55458.9,78963.666,0.0001
2024-07-05 12:00:00+00:00,56662.0,16600.37842,56637.5,106044.317,0.0001
2024-07-05 16:00:00+00:00,56465.42,10590.10229,56446.2,83444.612,1.762e-05
2024-07-05 20:00:00+00:00,56628.79,2908.2876,56604.9,16385.656,1.762e-05
2024-07-06 00:00:00+00:00,56410.0,4430.41318,56388.3,30655.656,5.729e-05
2024-07-06 04:00:00+00:00,56606.0,3090.15552,56571.1,26523.01,5.729e-05
2024-07-06 08:00:00+00:00,56731.42,2361.38025,56713.2,17676.392,7.512e-05
2024-07-06 12:00:00+00:00,57317.98,4879.13871,57285.4,38884.253,7.512e-05
2024-07-06 16:00:00+00:00,57857.99,4272.51181,57834.8,37978.044,3.25e-05
2024-07-06 20:00:00+00:00,58230.13,2617.71611,58216.0,26862.667,3.25e-05
2024-07-07 00:00:00+00:00,57963.45,3130.97845,57943.9,38936.027,8.164e-05
2024-07-07 04:00:00+00:00,57369.99,3555.09321,57344.4,37722.788,8.164e-05
2024-07-07 08:00:00+00:00,57460.0,2240.99923,57436.9,23278.542,0.0001
2024-07-07 12:00:00+00:00,56825.42,4001.28632,56806.2,42475.284,0.0001
2024-07-07 16:00:00+00:00,57151.1,1983.16539,57133.9,22235.384,0.0001
2024-07-07 20:00:00+00:00,55857.81,4207.41658,55830.9,45713.956,0.0001
2024-07-08 00:00:00+00:00,55160.01,11551.58728,55136.6,97328.846,7.905e-05
2024-07-08 04:00:00+00:00,55852.01,4404.65688,55828.4,40128.204,7.905e-05
2024-07-08 08:00:00+00:00,57154.01,11849.7342,57137.3,124398.512,8.222e-05
2024-07-08 12:00:00+00:00,55761.52,12916.02666,55736.8,131119.632,8.222e-05
2024-07-08 16:00:00+00:00,56477.31,4703.86519,56462.3,44260.458,0.0001
2024-07-08 20:00:00+00:00,56714.62,2664.33469,56686.4,26871.305,0.0001
2024-07-09 00:00:00+00:00,57168.36,4128.26169,57139.5,45966.233,0.0001
2024-07-09 04:00:00+00:00,57116.84,4342.95753,57102.5,36022.582,0.0001
2024-07-09 08:00:00+00:00,57428.01,3810.42794,57407.1,42043.643,8.61e-06
2024-07-09 12:00:00+00:00,57477.01,8788.77381,57445.3,74279.844,8.61e-06
2024-07-09 16:00:00+00:00,57862.01,4164.8292,57837.7,40891.309,0.0001
