bar_time,perp_open,perp_high,perp_low,perp_close,perp_volume,funding_rate
2024-05-17 23:00:00+00:00,67007.5,67027.7,66636.0,66980.0,11962.696,-2.98e-06
2024-05-18 03:00:00+00:00,66980.0,67059.8,66696.1,66918.9,14987.935,6.28e-06
2024-05-18 07:00:00+00:00,66919.0,67233.6,66700.1,66854.1,15843.297,6.28e-06
2024-05-18 11:00:00+00:00,66854.1,67340.5,66808.4,67152.4,19628.857,8.012e-05
2024-05-18 15:00:00+00:00,67152.5,67198.7,66503.2,66781.4,27767.746,8.012e-05
2024-05-18 19:00:00+00:00,66781.3,66965.0,66682.6,66881.7,10585.364,-7.92e-06
2024-05-18 23:00:00+00:00,66881.8,67035.1,66761.1,66884.9,8118.349,-7.92e-06
2024-05-19 03:00:00+00:00,66884.9,67279.0,66810.0,67133.0,12471.395,3.339e-05
2024-05-19 07:00:00+00:00,67133.1,67313.8,66895.0,67295.0,13650.417,3.339e-05
2024-05-19 11:00:00+00:00,67295.1,67750.0,66921.9,67303.3,41565.229,5.21e-05
2024-05-19 15:00:00+00:00,67303.4,67303.4,66619.4,66863.0,29635.182,5.21e-05
2024-05-19 19:00:00+00:00,66863.0,66964.7,65835.8,66002.9,36476.631,4.779e-05
2024-05-19 23:00:00+00:00,66002.9,66438.0,65958.2,66239.4,14371.496,4.779e-05
2024-05-20 03:00:00+00:00,66239.4,66748.0,66010.0,66643.1,22106.058,5.607e-05
2024-05-20 07:00:00+00:00,66643.0,67270.0,66236.9,66788.9,41557.498,5.607e-05
2024-05-20 11:00:00+00:00,66788.9,67341.4,66720.9,66974.0,28761.148,2.479e-05
2024-05-20 15:00:00+00:00,66974.0,67499.9,66716.3,67382.1,40610.395,2.479e-05
2024-05-20 19:00:00+00:00,67382.1,70120.0,67344.9,69996.4,129693.909,2.479e-05
2024-05-21 03:00:00+00:00,71466.5,72132.8,70740.8,71323.8,63389.213,0.0001
2024-05-21 07:00:00+00:00,71323.7,71462.0,70858.4,70926.4,25693.491,0.0001
2024-05-21 11:00:00+00:00,70926.3,71498.6,70900.2,71163.0,30042.772,0.0001
2024-05-21 19:00:00+00:00,69874.8,70300.0,69165.6,69317.7,46218.311,0.0001
2024-05-21 23:00:00+00:00,69319.2,70393.2,69269.1,70168.8,23112.701,0.0001
2024-05-22 03:00:00+00:00,70168.7,70423.2,69868.1,70002.0,19590.336,0.0001
2024-05-22 07:00:00+00:00,70001.9,70137.7,69242.0,69759.6,29964.805,0.0001
2024-05-22 11:00:00+00:00,69759.6,70321.8,69680.0,69770.3,21713.431,0.00015759
2024-05-22 15:00:00+00:00,69770.3,70642.8,69466.7,70485.7,52886.213,0.00015759
2024-05-22 19:00:00+00:00,70485.7,70715.4,69241.5,69668.0,41621.447,0.0001
2024-05-22 23:00:00+00:00,69668.0,69999.0,68736.8,69219.1,28384.262,0.0001
2024-05-23 03:00:00+00:00,69219.2,69670.1,69219.1,69483.2,16149.719,0.0001
2024-05-23 07:00:00+00:00,69483.2,69900.0,69371.6,69770.6,16494.618,0.0001
2024-05-23 11:00:00+00:00,69770.6,70100.0,69561.8,70019.5,24326.937,0.0001
2024-05-23 15:00:00+00:00,70019.4,70133.3,67612.8,68103.0,114331.673,0.0001
2024-05-23 19:00:00+00:00,68102.9,68199.0,66763.9,67239.0,54734.54,0.0001
2024-05-23 23:00:00+00:00,67239.1,68388.0,66156.6,67999.9,74056.135,0.0001
2024-05-24 03:00:00+00:00,67999.9,68042.9,67651.7,67905.8,18229.102,0.0001
2024-05-24 07:00:00+00:00,67905.8,67944.2,66850.0,67191.2,36724.606,0.0001
2024-05-24 11:00:00+00:00,67191.2,67540.5,66639.0,67383.4,25954.913,0.0001
2024-05-24 15:00:00+00:00,67383.3,68445.0,66952.6,68340.2,47961.276,0.0001
2024-05-24 19:00:00+00:00,68340.3,69273.5,67950.0,69127.4,42690.151,0.0001
2024-05-24 23:00:00+00:00,69127.3,69222.2,68535.6,68584.1,15121.034,0.0001
2024-05-25 03:00:00+00:00,68584.0,68935.7,68523.7,68772.5,13021.059,0.0001
2024-05-25 07:00:00+00:00,68772.6,68854.7,68633.1,68775.0,8126.279,0.0001
2024-05-25 11:00:00+00:00,68775.1,69622.8,68767.0,69112.5,25426.221,0.0001
2024-05-25 15:00:00+00:00,69112.4,69323.9,68844.1,68949.1,21348.654,0.0001
2024-05-25 19:00:00+00:00,68949.0,69287.6,68870.6,69167.0,10058.168,0.0001
2024-05-25 23:00:00+00:00,69166.9,69394.6,69061.5,69314.4,7133.224,0.0001
2024-05-26 03:00:00+00:00,69314.5,69339.6,68830.0,69093.2,10244.257,0.0001
2024-05-26 07:00:00+00:00,69093.2,69468.9,68934.0,69359.2,9813.627,0.0001
2024-05-26 11:00:00+00:00,69359.2,69590.3,68980.6,69160.3,15909.255,0.0001
2024-05-26 15:00:00+00:00,69160.3,69425.2,68678.5,68864.6,21942.125,0.0001
2024-05-26 19:00:00+00:00,68864.7,68987.9,68697.2,68925.4,11186.901,0.0001
2024-05-26 23:00:00+00:00,68925.5,68937.5,68155.0,68524.3,14973.659,0.0001
2024-05-27 03:00:00+00:00,68524.4,69331.6,68490.1,68900.6,19327.66,0.0001
2024-05-27 07:00:00+00:00,68900.5,68935.1,68327.3,68661.1,19042.524,0.0001
2024-05-27 11:00:00+00:00,68661.0,68958.6,68268.7,68462.9,19439.727,0.0001
2024-05-27 15:00:00+00:00,68463.0,70584.9,68401.2,70421.5,55134.676,0.0001
2024-05-27 19:00:00+00:00,70421.4,70750.0,69100.0,69298.0,39677.011,0.0001
2024-05-27 23:00:00+00:00,69297.9,69950.0,69211.8,69461.6,17669.758,0.0001
2024-05-28 03:00:00+00:00,69461.5,69628.0,67760.0,68070.0,54544.602,0.0001
2024-05-28 07:00:00+00:00,68070.0,68153.8,67500.0,67712.0,29822.671,0.0001
2024-05-28 11:00:00+00:00,67712.1,68921.6,67602.8,68411.3,40291.196,0.0001
2024-05-28 15:00:00+00:00,68411.3,68583.7,67550.0,68399.7,46982.297,0.0001
2024-05-28 19:00:00+00:00,68399.8,68657.0,67273.0,68466.5,41587.464,0.0001
2024-05-28 23:00:00+00:00,68466.4,68710.0,68162.2,68440.5,14610.21,0.0001
2024-05-29 03:00:00+00:00,68440.4,68983.0,68302.8,68862.1,18567.902,0.0001
2024-05-29 11:00:00+00:00,67993.7,68085.2,67631.0,67816.9,25758.932,0.0001
2024-05-29 15:00:00+00:00,67816.8,68330.6,67321.7,67421.0,51076.169,0.0001
2024-05-29 19:00:00+00:00,67421.0,67790.0,67129.0,67315.9,26538.879,0.00012558
2024-05-29 23:00:00+00:00,67316.0,67882.2,67179.4,67686.7,14561.782,0.00012558
2024-05-30 03:00:00+00:00,67686.8,68250.0,67501.7,68156.0,18064.349,0.0001
2024-05-30 07:00:00+00:00,68156.0,68479.0,67555.0,67627.8,29978.701,0.0001
2024-05-30 11:00:00+00:00,67627.9,68154.1,67167.0,67855.7,33978.605,0.0001
2024-05-30 15:00:00+00:00,67855.8,68869.9,67792.4,68566.4,47275.223,0.0001
2024-05-30 19:00:00+00:00,68566.4,69568.9,68412.0,68705.0,45336.979,0.0001
2024-05-30 23:00:00+00:00,68705.0,68712.0,68068.8,68402.5,19940.042,0.0001
2024-05-31 03:00:00+00:00,68402.6,68782.0,68316.0,68574.0,16008.269,0.00014599
2024-05-31 07:00:00+00:00,68574.0,68694.0,68124.0,68226.1,15093.349,0.00014599
2024-05-31 11:00:00+00:00,68226.2,68500.0,67908.4,68387.8,23284.141,0.00012268
2024-05-31 15:00:00+00:00,68387.9,69080.0,67234.0,67252.7,74910.649,0.00012268
2024-05-31 19:00:00+00:00,67252.6,68059.4,66700.5,67719.9,50702.718,0.0001
2024-05-31 23:00:00+00:00,67720.0,67834.4,67259.7,67577.9,15752.626,0.0001
2024-06-01 03:00:00+00:00,67577.9,67800.7,67480.0,67749.9,11203.855,0.0001
2024-06-01 07:00:00+00:00,67750.0,67857.5,67608.6,67677.9,8158.758,0.0001
2024-06-01 11:00:00+00:00,67677.8,67800.0,67649.8,67704.0,6444.213,0.0001
2024-06-01 15:00:00+00:00,67704.0,67936.0,67681.4,67728.2,9973.997,0.0001
2024-06-01 19:00:00+00:00,67728.2,67867.3,67590.0,67779.7,9329.853,0.0001
2024-06-02 03:00:00+00:00,67799.2,67951.7,67661.9,67826.1,7225.374,0.0001
2024-06-02 07:00:00+00:00,67826.0,67910.0,67738.0,67743.0,4961.302,0.0001
2024-06-02 11:00:00+00:00,67743.0,68367.9,67410.0,68284.1,23005.4,0.0001
2024-06-02 15:00:00+00:00,68284.0,68545.9,67824.1,68189.8,30389.939,0.0001
2024-06-02 19:00:00+00:00,68189.8,68252.0,67296.3,67765.3,27950.08,0.0001
2024-06-02 23:00:00+00:00,67765.4,68038.7,67606.4,67805.9,8662.623,0.0001
2024-06-03 03:00:00+00:00,67805.9,68848.0,67642.6,68435.9,31790.13,0.0001
2024-06-03 07:00:00+00:00,68435.9,69255.0,68333.3,68949.9,35589.902,0.0001
2024-06-03 11:00:00+00:00,68950.0,69385.0,68872.1,69125.5,23842.964,0.00014135
2024-06-03 15:00:00+00:00,69125.5,70372.9,68554.7,69650.0,89848.981,0.00014135
2024-06-03 19:00:00+00:00,69650.0,69752.0,68838.0,69257.2,29783.92,0.0001
2024-06-03 23:00:00+00:00,69257.2,69553.8,68764.0,68851.4,16821.033,0.0001
2024-06-04 03:00:00+00:00,68851.3,69408.2,68659.0,69199.1,16706.647,0.00012008
2024-06-04 07:00:00+00:00,69199.1,69318.4,68787.2,69054.7,18637.534,0.00012008
2024-06-04 11:00:00+00:00,69054.6,69246.7,68595.5,68992.8,23575.146,0.0001
2024-06-04 15:00:00+00:00,68992.8,70560.3,68882.4,70492.0,78555.551,0.0001
2024-06-04 19:00:00+00:00,70492.1,71146.4,70117.8,70459.0,62356.225,0.0001
2024-06-04 23:00:00+00:00,70459.1,70776.3,70207.2,70580.0,16268.913,0.0001
2024-06-05 03:00:00+00:00,70580.0,71389.8,70462.8,70994.0,32305.489,0.0001
2024-06-05 07:00:00+00:00,70994.0,71430.0,70872.4,71244.1,29151.109,0.0001
2024-06-05 11:00:00+00:00,71244.0,71282.2,70737.4,71008.4,21436.375,0.00016387
2024-06-05 15:00:00+00:00,71008.4,71792.0,70423.6,71625.1,64897.043,0.00016387
2024-06-05 19:00:00+00:00,71625.2,71824.4,70909.2,71314.8,40647.493,0.00013226
2024-06-05 23:00:00+00:00,71314.8,71390.5,70711.3,71133.3,15554.525,0.00013226
2024-06-06 03:00:00+00:00,71133.3,71280.0,70922.5,71087.8,11201.699,0.0001
2024-06-06 07:00:00+00:00,71087.7,71144.0,70850.0,71077.3,16751.841,0.0001
2024-06-06 11:00:00+00:00,71077.2,71259.8,70912.9,71219.2,13937.128,0.0001
2024-06-06 19:00:00+00:00,71334.3,71421.6,70489.2,70526.1,39348.23,0.0001177
2024-06-06 23:00:00+00:00,70526.0,70988.0,70101.9,70830.0,25842.381,0.0001177
2024-06-07 03:00:00+00:00,70830.0,71063.8,70700.0,71032.9,13995.944,0.0001
2024-06-07 07:00:00+00:00,71032.8,71476.0,71029.0,71147.9,24968.269,0.0001
2024-06-07 11:00:00+00:00,71147.9,71773.3,71085.0,71750.0,22121.625,0.0001
2024-06-07 15:00:00+00:00,71749.9,72144.0,70668.0,71150.0,100822.73,0.0001
2024-06-07 19:00:00+00:00,71150.1,71254.7,68405.0,69287.2,118519.869,0.00010166
2024-06-07 23:00:00+00:00,69287.2,69663.4,69000.4,69377.0,18983.933,0.00010166
2024-06-08 03:00:00+00:00,69377.0,69550.0,69314.2,69454.6,11099.128,0.0001
2024-06-08 07:00:00+00:00,69454.6,69612.5,69257.9,69612.5,11997.931,0.0001
2024-06-08 11:00:00+00:00,69612.5,69613.6,69351.8,69404.5,10018.737,0.0001
2024-06-08 15:00:00+00:00,69404.5,69540.0,69192.3,69462.1,17084.533,0.0001
2024-06-08 19:00:00+00:00,69462.0,69533.0,69334.5,69486.6,8497.079,0.0001
2024-06-08 23:00:00+00:00,69486.6,69514.0,69325.0,69346.5,7042.449,0.0001
2024-06-09 03:00:00+00:00,69346.6,69386.5,69160.0,69300.9,9319.249,0.0001
2024-06-09 07:00:00+00:00,69300.9,69461.9,69263.0,69331.9,6332.455,0.0001
2024-06-09 11:00:00+00:00,69331.9,69443.5,69314.8,69400.6,5060.355,0.0001
2024-06-09 15:00:00+00:00,69400.6,69821.1,69284.8,69530.1,27852.187,0.0001
2024-06-09 19:00:00+00:00,69530.1,69879.0,69517.0,69742.6,12632.597,0.0001
2024-06-10 03:00:00+00:00,69667.1,69833.0,69450.1,69637.3,11282.926,0.0001
2024-06-10 07:00:00+00:00,69637.4,69712.1,69265.0,69325.3,16614.917,0.0001
2024-06-10 11:00:00+00:00,69325.3,69592.6,69201.2,69506.7,17219.526,0.0001
2024-06-10 15:00:00+00:00,69506.6,70222.7,69255.1,70090.9,38901.997,0.0001
2024-06-10 19:00:00+00:00,70090.9,70166.1,69420.0,69524.2,28832.938,0.0001
2024-06-11 11:00:00+00:00,67582.1,67690.8,66689.5,66919.6,60250.278,0.0001
2024-06-11 15:00:00+00:00,66919.6,67288.0,66000.0,66266.0,69766.471,0.0001
2024-06-11 19:00:00+00:00,66266.0,67591.3,66177.9,67420.6,47244.306,0.0001
2024-06-11 23:00:00+00:00,67420.5,67605.0,67180.4,67320.7,17354.32,0.0001
2024-06-12 03:00:00+00:00,67320.6,67624.2,66920.0,67413.0,21465.281,0.0001
2024-06-12 07:00:00+00:00,67413.0,67621.0,67200.0,67449.4,15864.818,0.0001
2024-06-12 11:00:00+00:00,67449.5,68065.3,67346.6,67789.9,27553.384,0.0001
2024-06-12 15:00:00+00:00,67790.0,70028.0,67740.9,69738.0,109560.362,0.0001
2024-06-12 19:00:00+00:00,69738.0,69864.2,67215.2,67523.2,123012.215,0.0001
2024-06-12 23:00:00+00:00,67523.1,68692.6,67409.8,68270.3,32462.4,0.0001
2024-06-13 03:00:00+00:00,68270.3,68400.0,66957.0,67471.1,38476.862,0.0001
2024-06-13 07:00:00+00:00,67471.1,67728.4,67300.0,67724.9,20772.849,0.0001
2024-06-13 11:00:00+00:00,67724.9,67964.1,67170.4,67744.6,32346.314,0.0001
2024-06-13 19:00:00+00:00,66464.3,67080.5,66251.1,66620.8,39352.706,0.0001
2024-06-13 23:00:00+00:00,66620.9,66991.1,66533.1,66786.9,13319.538,0.0001
2024-06-14 03:00:00+00:00,66786.8,67038.0,66471.3,66749.7,21110.955,0.0001
2024-06-14 07:00:00+00:00,66749.8,67228.2,66710.8,66906.2,20208.27,0.0001
2024-06-14 11:00:00+00:00,66906.3,67250.0,66755.8,67034.2,20074.503,0.0001
2024-06-14 15:00:00+00:00,67034.1,67366.5,66334.5,66380.0,52927.484,0.0001
2024-06-14 19:00:00+00:00,66380.0,66522.0,65052.4,65514.9,90887.381,0.0001
2024-06-14 23:00:00+00:00,65514.9,66648.8,65471.6,66039.7,34202.638,0.0001
2024-06-15 03:00:00+00:00,66039.7,66280.0,65979.6,66266.0,10504.153,0.0001
2024-06-15 07:00:00+00:00,66265.9,66421.5,66060.0,66082.6,16019.55,0.0001
2024-06-15 11:00:00+00:00,66082.5,66334.8,66054.2,66305.2,11031.847,0.0001
2024-06-15 15:00:00+00:00,66305.2,66482.6,66157.5,66311.9,12929.953,0.0001
2024-06-15 19:00:00+00:00,66311.8,66360.8,66057.0,66144.2,9737.092,0.0001
2024-06-15 23:00:00+00:00,66144.1,66282.5,65801.0,66213.7,12201.16,0.0001
2024-06-16 03:00:00+00:00,66213.7,66256.9,66054.1,66129.6,7207.515,0.0001
2024-06-16 11:00:00+00:00,66249.3,66780.0,66169.4,66471.4,21366.022,0.0001
2024-06-16 15:00:00+00:00,66471.4,66778.1,66455.6,66690.4,16369.949,0.0001
2024-06-16 19:00:00+00:00,66690.4,66733.3,66496.0,66542.5,9484.899,0.0001
2024-06-16 23:00:00+00:00,66542.4,66960.3,66432.9,66653.6,16804.367,0.0001
2024-06-17 03:00:00+00:00,66653.5,66915.4,66116.0,66200.0,26541.924,0.0001
2024-06-17 07:00:00+00:00,66199.9,66548.9,65907.5,66147.3,25463.109,0.0001
2024-06-17 11:00:00+00:00,66147.3,66295.8,65511.6,65791.8,38859.894,0.0001
2024-06-17 15:00:00+00:00,65791.9,65813.2,65094.9,65341.9,50595.447,0.0001
2024-06-17 19:00:00+00:00,65341.8,67280.6,65130.0,66661.4,79723.99,0.0001
2024-06-17 23:00:00+00:00,66661.4,66746.2,66122.3,66472.1,27236.423,0.0001
2024-06-18 03:00:00+00:00,66472.1,66558.9,64565.0,65474.9,89800.947,0.0001
2024-06-18 07:00:00+00:00,65474.9,65831.1,65314.6,65646.4,30746.917,0.0001
2024-06-18 11:00:00+00:00,65646.3,65724.6,65080.9,65339.2,24625.538,8.236e-05
2024-06-18 15:00:00+00:00,65339.2,65410.1,64212.0,64676.8,108649.661,8.236e-05
2024-06-18 19:00:00+00:00,64676.7,64887.4,64009.8,64400.0,48259.975,0.0001
2024-06-18 23:00:00+00:00,64399.7,65281.6,64168.9,65150.0,33476.356,0.0001
2024-06-19 03:00:00+00:00,65149.9,65596.9,64777.1,65377.1,37949.606,0.0001
2024-06-19 19:00:00+00:00,64895.0,65269.5,64757.2,64851.3,17320.406,2.967e-05
2024-06-19 23:00:00+00:00,64851.4,65060.4,64600.0,64933.6,12967.972,2.967e-05
2024-06-20 03:00:00+00:00,64933.6,65378.0,64804.7,65156.0,19929.713,3.934e-05
2024-06-20 07:00:00+00:00,65156.0,65977.0,65051.7,65831.4,34653.264,3.934e-05
2024-06-20 11:00:00+00:00,65831.3,66467.0,65552.6,66150.0,37258.526,5.953e-05
2024-06-20 15:00:00+00:00,66150.0,66289.4,64625.2,64794.4,82670.424,5.953e-05
2024-06-20 19:00:00+00:00,64794.3,65198.5,64526.0,65032.9,37216.049,6.879e-05
2024-06-20 23:00:00+00:00,65032.9,65164.1,64831.0,64854.0,9226.7,6.879e-05
2024-06-21 03:00:00+00:00,64854.0,65055.5,64306.5,64473.4,23077.355,3.344e-05
2024-06-21 07:00:00+00:00,64473.4,64715.9,64167.1,64179.4,23004.106,3.344e-05
2024-06-21 11:00:00+00:00,64179.5,64350.0,63485.0,63745.5,57148.359,7.328e-05
2024-06-21 15:00:00+00:00,63745.1,64342.1,63361.2,63716.9,60362.492,7.328e-05
2024-06-21 19:00:00+00:00,63717.0,64243.7,63444.6,64207.5,29552.67,0.0001
2024-06-21 23:00:00+00:00,64207.6,64448.9,63801.0,64124.0,16964.619,0.0001
2024-06-22 03:00:00+00:00,64124.1,64315.2,63915.8,64297.2,10320.946,0.0001
2024-06-22 07:00:00+00:00,64297.2,64520.0,64218.8,64490.1,13520.233,0.0001
2024-06-22 11:00:00+00:00,64490.0,64512.0,64184.8,64245.0,13671.968,4.146e-05
2024-06-22 15:00:00+00:00,64244.9,64390.3,64222.0,64283.4,7200.476,4.146e-05
2024-06-22 19:00:00+00:00,64283.3,64340.6,64200.2,64270.9,4989.552,0.0001
2024-06-22 23:00:00+00:00,64270.9,64307.0,64215.9,64240.0,4152.687,0.0001
2024-06-23 03:00:00+00:00,64240.1,64500.0,64240.0,64389.0,9294.674,0.0001
2024-06-23 07:00:00+00:00,64389.0,64409.0,64311.9,64390.0,4545.853,0.0001
2024-06-23 11:00:00+00:00,64390.0,64414.0,64211.7,64310.7,7086.881,2.307e-05
2024-06-23 15:00:00+00:00,64310.7,64409.1,64034.2,64071.8,12474.652,2.307e-05
2024-06-23 19:00:00+00:00,64071.8,64166.4,63888.0,64128.7,10422.264,4.676e-05
2024-06-23 23:00:00+00:00,64128.7,64132.7,63137.9,63194.9,28227.969,4.676e-05
2024-06-24 03:00:00+00:00,63194.9,63357.0,62638.0,62840.1,43033.616,4.676e-05
2024-06-24 11:00:00+00:00,62433.6,62955.3,60500.0,61257.3,110919.968,0.0001
2024-06-24 15:00:00+00:00,61257.3,61677.0,60650.0,60823.2,52488.693,0.0001
2024-06-24 19:00:00+00:00,60823.3,61018.6,59001.0,59294.7,120813.039,7.488e-05
2024-06-24 23:00:00+00:00,59292.8,60431.8,58218.0,60273.6,69187.843,7.488e-05
2024-06-25 03:00:00+00:00,60273.5,61566.0,60230.5,61271.1,41969.855,7.447e-05
2024-06-25 07:00:00+00:00,61271.1,61392.5,60600.5,60660.8,33185.269,7.447e-05
2024-06-25 11:00:00+00:00,60660.9,61587.4,60641.2,61170.7,34675.875,5.949e-05
2024-06-25 15:00:00+00:00,61170.7,62145.5,60941.9,61776.0,76703.109,5.949e-05
2024-06-25 19:00:00+00:00,61775.9,62448.1,61100.0,61957.9,63812.457,7.752e-05
2024-06-25 23:00:00+00:00,61957.1,62141.4,61641.4,61777.8,14300.752,7.752e-05
2024-06-26 03:00:00+00:00,61777.9,62465.1,61605.7,61910.4,22735.968,7.752e-05
2024-06-26 11:00:00+00:00,61705.3,61741.3,61150.0,61427.2,26889.266,0.0001
2024-06-26 15:00:00+00:00,61427.3,61959.4,61140.2,61453.2,38176.787,0.0001
2024-06-26 19:00:00+00:00,61453.3,61532.5,60700.0,60991.0,47290.709,0.0001
2024-06-26 23:00:00+00:00,60990.9,61144.7,60696.0,60860.1,15772.372,0.0001
2024-06-27 03:00:00+00:00,60860.1,61327.9,60752.2,61027.1,16213.431,0.0001
2024-06-27 07:00:00+00:00,61027.0,61191.4,60605.0,60786.4,16884.46,0.0001
2024-06-27 11:00:00+00:00,60786.4,61500.0,60730.0,61188.5,24181.569,0.0001
2024-06-27 19:00:00+00:00,61570.6,61997.2,61396.4,61445.9,24189.502,0.0001
2024-06-27 23:00:00+00:00,61445.9,61696.1,61340.0,61682.0,10712.692,0.0001
2024-06-28 03:00:00+00:00,61682.1,62204.0,61458.1,61803.0,27120.72,0.0001
2024-06-28 07:00:00+00:00,61803.0,61812.9,61186.4,61317.9,20978.587,0.0001
2024-06-28 11:00:00+00:00,61318.0,61779.0,61181.9,61671.5,21252.752,0.0001
2024-06-28 15:00:00+00:00,61671.5,61868.1,60721.2,61039.9,69596.468,0.0001
2024-06-28 19:00:00+00:00,61039.9,61106.0,60077.2,60132.2,40681.247,0.0001
2024-06-28 23:00:00+00:00,60132.2,60465.0,60038.0,60429.8,15878.351,0.0001
2024-06-29 03:00:00+00:00,60429.8,61023.0,60400.1,60760.1,25192.132,0.0001
2024-06-29 11:00:00+00:00,61049.8,61232.0,60895.5,61111.0,15840.048,0.0001
2024-06-29 15:00:00+00:00,61110.9,61188.6,60951.1,61107.9,12366.272,0.0001
2024-06-29 19:00:00+00:00,61107.8,61130.0,60918.6,61056.5,6981.263,0.0001
2024-06-29 23:00:00+00:00,61056.4,61097.0,60883.1,60982.4,6888.47,0.0001
2024-06-30 03:00:00+00:00,60982.5,61081.4,60750.6,60898.2,11400.085,0.0001
2024-06-30 07:00:00+00:00,60898.2,61798.2,60705.0,61533.6,30029.87,0.0001
2024-06-30 11:00:00+00:00,61533.6,61720.0,61400.0,61555.6,17926.412,0.0001
2024-06-30 15:00:00+00:00,61555.6,61871.8,61325.0,61722.4,25442.248,0.0001
2024-06-30 19:00:00+00:00,61722.5,62100.0,61579.3,62016.8,21477.736,0.0001
2024-06-30 23:00:00+00:00,62016.8,63058.4,61825.4,62766.0,41501.564,0.0001
2024-07-01 03:00:00+00:00,62766.1,63800.0,62562.0,63416.4,49753.74,0.0001
2024-07-01 07:00:00+00:00,63416.5,63453.7,63200.0,63265.5,13560.88,0.0001
2024-07-01 11:00:00+00:00,63265.5,63302.7,62580.0,62657.9,26439.402,0.0001
2024-07-01 15:00:00+00:00,62657.9,63182.5,62502.2,63119.9,40119.806,0.0001
2024-07-01 19:00:00+00:00,63120.0,63849.0,62947.4,63207.6,46436.922,0.0001
2024-07-02 03:00:00+00:00,62883.7,63284.0,62765.7,63115.7,14302.825,0.0001
2024-07-02 07:00:00+00:00,63118.0,63227.0,62566.0,62617.9,19063.833,0.0001
2024-07-02 11:00:00+00:00,62617.9,62861.1,62387.0,62823.3,26473.226,0.0001
2024-07-02 15:00:00+00:00,62823.3,63167.4,61840.0,61945.0,63689.49,0.0001
2024-07-02 19:00:00+00:00,61945.0,62362.8,61800.0,61944.0,29330.932,0.0001
2024-07-02 23:00:00+00:00,61944.0,62176.4,61870.8,62123.6,10240.937,0.0001
2024-07-03 03:00:00+00:00,62123.5,62278.2,60600.0,60983.5,55575.397,0.0001
2024-07-03 07:00:00+00:00,60983.4,61179.4,60802.0,60859.9,23185.153,0.0001
2024-07-03 11:00:00+00:00,60859.8,60987.3,59515.1,60384.9,81025.116,0.0001
2024-07-03 19:00:00+00:00,60176.1,60653.0,59645.6,59661.2,38404.269,0.0001
2024-07-03 23:00:00+00:00,59661.2,60361.7,59299.3,60208.0,30783.979,0.0001
2024-07-04 03:00:00+00:00,60208.0,60500.0,57611.0,59092.4,99276.085,0.0001
2024-07-04 07:00:00+00:00,59092.4,59131.7,58086.4,58214.0,46231.188,0.0001
2024-07-04 11:00:00+00:00,58214.0,58484.5,56917.5,57748.4,97863.329,0.0001
2024-07-04 15:00:00+00:00,57748.4,58350.0,56750.0,58137.6,110723.819,0.0001
2024-07-04 19:00:00+00:00,58137.5,58653.4,57735.7,58267.0,42553.649,0.0001
2024-07-04 23:00:00+00:00,58266.9,58800.0,56560.0,57045.9,49008.207,0.0001
2024-07-05 03:00:00+00:00,57045.9,57533.4,54918.3,55214.6,163719.762,0.0001
2024-07-05 07:00:00+00:00,55214.7,55350.0,53329.5,54389.4,128635.582,0.0001
2024-07-05 11:00:00+00:00,54389.4,55629.7,53870.4,55458.9,78963.666,0.0001
2024-07-05 15:00:00+00:00,55459.0,56663.5,54822.9,56637.5,106044.317,0.0001
2024-07-05 19:00:00+00:00,56637.5,57000.0,55781.8,56446.2,83444.612,1.762e-05
2024-07-05 23:00:00+00:00,56446.1,56847.0,56300.0,56604.9,16385.656,1.762e-05
2024-07-06 03:00:00+00:00,56604.9,56975.0,56157.3,56388.3,30655.656,5.729e-05
2024-07-06 07:00:00+00:00,56388.4,56660.0,56000.0,56571.1,26523.01,5.729e-05
2024-07-06 11:00:00+00:00,56571.1,56850.0,56412.5,56713.2,17676.392,7.512e-05
2024-07-06 15:00:00+00:00,56713.2,57420.0,56475.7,57285.4,38884.253,7.512e-05
2024-07-06 19:00:00+00:00,57285.4,58089.9,57150.0,57834.8,37978.044,3.25e-05
2024-07-06 23:00:00+00:00,57834.9,58472.0,57792.2,58216.0,26862.667,3.25e-05
2024-07-07 03:00:00+00:00,58216.0,58443.0,57820.0,57943.9,38936.027,3.25e-05
2024-07-07 11:00:00+00:00,57344.5,57899.9,57331.2,57436.9,23278.542,0.0001
2024-07-07 15:00:00+00:00,57436.9,57600.0,56555.1,56806.2,42475.284,0.0001
2024-07-07 19:00:00+00:00,56806.2,57372.2,56723.0,57133.9,22235.384,0.0001
2024-07-07 23:00:00+00:00,57133.9,57301.8,55688.0,55830.9,45713.956,0.0001
2024-07-08 03:00:00+00:00,55831.0,55999.0,54243.1,55136.6,97328.846,7.905e-05
2024-07-08 07:00:00+00:00,55136.6,55878.0,54935.3,55828.4,40128.204,7.905e-05
2024-07-08 11:00:00+00:00,55828.4,58200.0,55715.2,57137.3,124398.512,8.222e-05
2024-07-08 15:00:00+00:00,57137.3,57629.3,54890.0,55736.8,131119.632,8.222e-05
2024-07-08 19:00:00+00:00,55736.8,56550.0,55400.5,56462.3,44260.458,0.0001
2024-07-08 23:00:00+00:00,56462.9,56955.0,56175.4,56686.4,26871.305,0.0001
2024-07-09 03:00:00+00:00,56686.4,57350.0,56256.2,57139.5,45966.233,0.0001
2024-07-09 07:00:00+00:00,57139.5,57744.8,57000.0,57102.5,36022.582,0.0001
